construct	parameterName	genotype	parameterId	procedureName	gene	mgiAccessionId	displayProcedureName	significanceValue	sex
tm1a(KOMP)Wtsi	Late germinal centre B cells - % of CD45+	Hom	MGP_IMM_115_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Late germinal centre B cells - % of GC cells	Hom	MGP_IMM_051_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Late germinal centre B cells - % of GC cells	Hom	MGP_IMM_051_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Ly6C+ immature NK cells - % of immature NK cells	Hom	MGP_IMM_038_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ immature NK cells - % of immature NK cells	Hom	MGP_IMM_038_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Ly6C+ immature NK cells - % of lymphocytes	Hom	MGP_IMM_103_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ immature NK cells - % of lymphocytes	Hom	MGP_IMM_103_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Ly6C+ mature NK cells - % of lymphocytes	Hom	MGP_IMM_105_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ mature NK cells - % of lymphocytes	Hom	MGP_IMM_105_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Ly6C+ mature NK cells - % of mature NK cells	Hom	MGP_IMM_040_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ mature NK cells - % of mature NK cells	Hom	MGP_IMM_040_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Ly6C+ NKT cells - % of lymphocytes	Hom	MGP_IMM_090_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ NKT cells - % of lymphocytes	Hom	MGP_IMM_090_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Ly6C+ NKT cells - % of NKT cells	Hom	MGP_IMM_024_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Ly6C+ NKT cells - % of NKT cells	Hom	MGP_IMM_024_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Macrophages - % of CD45+	Hom	MGP_IMM_121_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Macrophages - % of CD45+	Hom	MGP_IMM_121_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Marginal zone B cells - % of B2 cells	Hom	MGP_IMM_044_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Marginal zone B cells - % of B2 cells	Hom	MGP_IMM_044_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Marginal zone B cells - % of CD45+	Hom	MGP_IMM_108_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Marginal zone B cells - % of CD45+	Hom	MGP_IMM_108_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Marginal zone precursor B cells - % of B2 cells	Hom	MGP_IMM_045_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Marginal zone precursor B cells - % of B2 cells	Hom	MGP_IMM_045_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Marginal zone precursor B cells - % of CD45+	Hom	MGP_IMM_109_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Marginal zone precursor B cells - % of CD45+	Hom	MGP_IMM_109_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Mature NK cells - % of lymphocytes	Hom	MGP_IMM_104_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Mature NK cells - % of lymphocytes	Hom	MGP_IMM_104_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Mature NK cells - % of NK cellls	Hom	MGP_IMM_039_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Male
tm1a(KOMP)Wtsi	Mature NK cells - % of NK cellls	Hom	MGP_IMM_039_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	0	Female
tm1a(KOMP)Wtsi	Monocytes - % of CD45+	Hom	MGP_IMM_124_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Monocytes - % of CD45+	Hom	MGP_IMM_124_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Naive CD8+ T cells - % of CD45+	Hom	MGP_IMM_083_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Naive CD8+ T cells - % of CD45+	Hom	MGP_IMM_083_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Naive CD8+ T cells - % of CD8+	Hom	MGP_IMM_016_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Naive CD8+ T cells - % of CD8+	Hom	MGP_IMM_016_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Plasma cells - % of B2 cells	Hom	MGP_IMM_052_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Plasma cells - % of B2 cells	Hom	MGP_IMM_052_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Plasma cells - % of CD45+	Hom	MGP_IMM_116_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Plasma cells - % of CD45+	Hom	MGP_IMM_116_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Plasmacytoid DC - % of CD45+	Hom	MGP_IMM_127_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Plasmacytoid DC - % of CD45+	Hom	MGP_IMM_127_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Plasmacytoid DC - % of DC	Hom	MGP_IMM_064_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Plasmacytoid DC - % of DC	Hom	MGP_IMM_064_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_027_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4- NKT cells - % of CD4- NKT cells	Hom	MGP_IMM_027_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4- NKT cells - % of CD45+	Hom	MGP_IMM_093_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4- NKT cells - % of CD45+	Hom	MGP_IMM_093_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_031_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_031_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_097_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_097_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_007_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4+ T helper cells - % of CD4+ T helper cells	Hom	MGP_IMM_007_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_074_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD4+ T helper cells - % of CD45+	Hom	MGP_IMM_074_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD8+ T cells - % of CD45+	Hom	MGP_IMM_082_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD8+ T cells - % of CD45+	Hom	MGP_IMM_082_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting CD8+ T cells - % of CD8+	Hom	MGP_IMM_015_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting CD8+ T cells - % of CD8+	Hom	MGP_IMM_015_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting gd T cells - % of CD45+	Hom	MGP_IMM_088_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting gd T cells - % of CD45+	Hom	MGP_IMM_088_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting gd T cells - % of gd T cells	Hom	MGP_IMM_021_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting gd T cells - % of gd T cells	Hom	MGP_IMM_021_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting NK cells - % of CD45+	Hom	MGP_IMM_100_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting NK cells - % of CD45+	Hom	MGP_IMM_100_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting NK cells - % of NK cells	Hom	MGP_IMM_035_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting NK cells - % of NK cells	Hom	MGP_IMM_035_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting Treg cells - % of CD45+	Hom	MGP_IMM_078_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting Treg cells - % of CD45+	Hom	MGP_IMM_078_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Resting Treg cells - % of Treg	Hom	MGP_IMM_011_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Resting Treg cells - % of Treg	Hom	MGP_IMM_011_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total ab T cells - % of CD45+	Hom	MGP_IMM_070_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total ab T cells - % of CD45+	Hom	MGP_IMM_070_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total B cells - % of CD45+	Hom	MGP_IMM_041_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total B cells - % of CD45+	Hom	MGP_IMM_041_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total B2 cells - % of CD45+	Hom	MGP_IMM_107_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total B2 cells - % of CD45+	Hom	MGP_IMM_107_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of CD45+	Hom	MGP_IMM_091_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of CD45+	Hom	MGP_IMM_091_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of NKT cells	Hom	MGP_IMM_025_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4- NKT cells - % of NKT cells	Hom	MGP_IMM_025_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_095_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of CD45+	Hom	MGP_IMM_095_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of NKT cells	Hom	MGP_IMM_029_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4+ NKT cells - % of NKT cells	Hom	MGP_IMM_029_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of ab T cells	Hom	MGP_IMM_004_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of ab T cells	Hom	MGP_IMM_004_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of CD45+	Hom	MGP_IMM_071_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD4+ T cells - % of CD45+	Hom	MGP_IMM_071_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of ab T cells	Hom	MGP_IMM_013_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of ab T cells	Hom	MGP_IMM_013_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of CD45+	Hom	MGP_IMM_080_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total CD8+ T cells - % of CD45+	Hom	MGP_IMM_080_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total DC - % of CD45+	Hom	MGP_IMM_126_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total DC - % of CD45+	Hom	MGP_IMM_126_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total gd T cells - % of CD45+	Hom	MGP_IMM_085_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total gd T cells - % of CD45+	Hom	MGP_IMM_085_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total NK cells - % of CD45+	Hom	MGP_IMM_033_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total NK cells - % of CD45+	Hom	MGP_IMM_033_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total NKT cells - % of CD45+	Hom	MGP_IMM_023_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total NKT cells - % of CD45+	Hom	MGP_IMM_023_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total T cells - % of CD45+	Hom	MGP_IMM_001_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total T cells - % of CD45+	Hom	MGP_IMM_001_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total Treg cells - % of CD4+	Hom	MGP_IMM_009_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total Treg cells - % of CD4+	Hom	MGP_IMM_009_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total Treg cells - % of CD45+	Hom	MGP_IMM_076_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Total Treg cells - % of CD45+	Hom	MGP_IMM_076_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Transitional 1 B cells - % of B2 cells	Hom	MGP_IMM_046_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Transitional 1 B cells - % of B2 cells	Hom	MGP_IMM_046_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Transitional 1 B cells - % of CD45+	Hom	MGP_IMM_110_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Transitional 1 B cells - % of CD45+	Hom	MGP_IMM_110_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Transitional 2 B cells - % of B2 cells	Hom	MGP_IMM_047_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Transitional 2 B cells - % of B2 cells	Hom	MGP_IMM_047_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Transitional 2 B cells - % of CD45+	Hom	MGP_IMM_111_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Transitional 2 B cells - % of CD45+	Hom	MGP_IMM_111_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	KLRG1+ CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_032_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	KLRG1+ CD4+ NKT cells - % of CD4+ NKT cells	Hom	MGP_IMM_032_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Memory B cells - % of B2 cells	Hom	MGP_IMM_053_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Memory B cells - % of B2 cells	Hom	MGP_IMM_053_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Memory B cells - % of CD45+	Hom	MGP_IMM_117_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Male
tm1a(KOMP)Wtsi	Memory B cells - % of CD45+	Hom	MGP_IMM_117_001	Spleen Immuno Phenotyping	Cnih3	MGI:1920228	Spleen	1	Female
tm1a(KOMP)Wtsi	Total T cell percentage	Hom	MGP_PBI_001_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Total T cell percentage	Hom	MGP_PBI_001_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Alpha beta T cell percentage	Hom	MGP_PBI_002_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Alpha beta T cell percentage	Hom	MGP_PBI_002_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ alpha beta T cell percentage	Hom	MGP_PBI_003_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ alpha beta T cell percentage	Hom	MGP_PBI_003_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ alpha beta T cell percentage	Hom	MGP_PBI_004_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ alpha beta T cell percentage	Hom	MGP_PBI_004_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Gamma delta T cell percentage	Hom	MGP_PBI_005_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Gamma delta T cell percentage	Hom	MGP_PBI_005_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	NKT cell percentage	Hom	MGP_PBI_006_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	NKT cell percentage	Hom	MGP_PBI_006_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	NK cell percentage	Hom	MGP_PBI_007_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	NK cell percentage	Hom	MGP_PBI_007_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ CD25+ alpha beta regulatory T cell percentage	Hom	MGP_PBI_008_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ CD25+ alpha beta regulatory T cell percentage	Hom	MGP_PBI_008_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ CD44+ CD62L- alpha beta effector T cell percentage	Hom	MGP_PBI_009_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ CD44+ CD62L- alpha beta effector T cell percentage	Hom	MGP_PBI_009_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ CD44+ CD62L- alpha beta effector T cell percentage	Hom	MGP_PBI_010_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ CD44+ CD62L- alpha beta effector T cell percentage	Hom	MGP_PBI_010_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	KLRG1+ mature NK cell percentage	Hom	MGP_PBI_011_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	KLRG1+ mature NK cell percentage	Hom	MGP_PBI_011_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ KLRG1+ alpha beta T cell percentage	Hom	MGP_PBI_012_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ KLRG1+ alpha beta T cell percentage	Hom	MGP_PBI_012_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ KLRG1+ alpha beta T cell percentage	Hom	MGP_PBI_013_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ KLRG1+ alpha beta T cell percentage	Hom	MGP_PBI_013_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	B cell percentage	Hom	MGP_PBI_014_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	B cell percentage	Hom	MGP_PBI_014_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	IgD+ mature B cell percentage	Hom	MGP_PBI_015_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
